lat,lon,lang
-23.001834,-45.5655835,pt
20.44591143,44.76658571,ar
37.5010249,126.9037509,ko
16.86258914,99.12565426,th
41.22105529,-73.24760319,en
40.80122251,-74.01388901,und
33.899324,35.4785699,id
3.0112164,101.7133284,en
-22.86361833,-43.34545536,en
21.4012225,39.4449985,ar
38.201094,-84.8565026,en
40.0467304,-74.11116264,en
-34.8871075,-56.1355777,es
52.61767983,1.30723586,en
-21.74931419,-41.34738714,pt
-23.6255083,-46.5183541,pt
53.39871827,-6.20912093,en
29.77560647,-95.75418557,en
-23.8893753,-46.4339401,pt
-0.28833544,73.41272849,en
39.4103766,-81.4302185,en
-6.2584193,106.9810706,id
55.31352702,86.09581201,ru
14.8421413,120.2897353,tl
39.6181525,-79.9097622,en
31.267911,32.294172,et
-24.053213,-52.4090311,pt
40.69140957,-73.96305084,en
29.5290715,-98.4417272,de
25.6865719,-100.36466191,es
30.0666965,31.2601275,ar
21.32264942,41.76243927,ar
39.18867709,-0.48155168,fi
32.74737549,-117.11603546,en
33.49094918,-111.93247225,en
19.30587521,-99.11701666,es
-29.1213519,-59.6734632,es
4.8175351,100.6665327,es
-6.29858,107.28884,id
51.5646549,0.1691732,en
41.8137116,-71.3700545,en
39.87670587,-75.31087812,en
53.40189492,-2.98044468,ar
-7.27841762,112.78863018,id
6.46335481,100.50314259,tl
39.7553026,39.4796951,it
-6.17259563,106.85238573,id
52.03870859,-0.75959625,en
42.6667745,-71.1248387,en
-6.2344488,107.0191643,id
-27.3158192,-48.5781642,pt
37.3448322,-6.0617157,es
37.1265267,126.9223855,ko
29.722254,-95.3569645,en
30.33064421,-97.66704672,en
14.65455152,121.10573109,tl
-7.2347015,112.7117744,id
26.39396458,50.0736244,id
38.3775673,27.1347187,sv
-0.7076,119.85427,id
19.14266298,-72.00576954,en
21.2602384,40.4352333,ar
39.74171295,-75.55666161,en
-6.1828875,106.8801072,id
41.0269089,28.5510929,tr
-6.8807026,107.5451838,tl
-23.91614,29.48134,en
40.88306081,29.24367037,tr
-2.065155,-79.9446269,es
43.65805727,-70.25377746,en
28.1824257,-16.8161067,es
-34.0945664,-59.0321653,es
-22.96956102,-43.18658914,pt
42.4330303,-83.2561816,en
25.22165306,55.41086779,en
-6.2962945,106.7655432,id
-6.43401367,106.92418133,id
2.00617119,112.95818427,id
59.3142823,18.0729617,en
24.7411303,46.6830822,ar
36.2814028,-6.0873641,es
53.34632818,-2.65578923,en
50.63606476,-4.34930305,en
39.96320577,-82.99376072,en
42.32918166,-83.55264109,en
51.56724469,3.70191997,nl
-34.2604721,-62.7078272,es
-6.9046788,107.6471006,id
-22.5057187,-43.2164898,pt
3.23006419,101.64239499,id
51.5427581,0.0272611,en
-7.7920417,110.3878692,en
21.797941,39.1303586,ar
4.6695525,-74.0615317,es
40.0586026,-82.9425085,id
3.13416795,101.45031969,id
-28.7898038,-49.3620436,pt
-27.68330701,-48.49458614,pt
-23.269053,-47.0566926,ht
25.4571407,49.5249361,ar
33.3960257,-111.8623381,en
49.2158563,6.1540583,ht
33.58566604,130.40705066,ja
-34.4748079,-58.6662435,es
37.65780419,-1.68469203,es
33.0372304,-97.0681799,en
41.0110085,29.0335734,tr
-29.3677234,-50.8033559,pt
18.4201102,-66.0504564,en
41.0373145,28.9340866,tr
40.44176066,-80.002963,en
31.4400478,34.3780762,ar
41.4501984,31.7703195,tr
50.8498192,4.3412219,en
-22.5567541,-47.9105395,es
55.776129,37.7072915,ru
32.61354682,-89.9975326,en
35.8418927,-86.35462641,und
1.745124,103.0603464,et
36.39536045,-86.45456342,en
25.27295702,51.52745915,ar
-6.1386892,106.9062117,et
39.95340875,-75.23105314,en
41.5694812,-93.805089,en
4.654545,101.0975455,tl
29.3531879,47.67170395,ar
50.86038446,-0.99200311,en
37.3358029,126.8457113,ko
-6.09472,106.69978,id
-6.9814601,110.4038001,id
40.13994825,-74.20837962,en
43.57791607,1.40284669,en
25.8096113,-80.29474818,en
-6.3525009,106.6741122,en
-27.4966009,-58.9757706,es
27.7184484,85.3812903,ne
19.43088,-70.68311,es
24.4815772,39.5854162,ar
-6.19304395,106.83620515,id
55.58144552,12.93607538,sv
32.36381683,-95.3460339,en
7.09398969,-73.11039239,en
24.452964,39.6062256,ar
-34.627681,-58.4898251,en
-6.92757085,106.88058485,en
10.259524,-61.468826,en
51.534617,-0.138338,no
14.5665541,120.9929781,en
40.89157805,-74.00776034,en
41.4862776,-4.7303783,es
19.4965233,-70.6530227,es
32.57846567,-117.12144172,en
37.8343766,32.544719,tr
33.939848,-118.402793,en
-6.2347833,106.7883543,id
-2.5808761,-44.2043962,und
-6.90270209,107.60377613,id
51.534617,-0.138338,no
39.54002,-119.81692,en
31.91810476,-102.3601467,en
10.4256214,-61.4749927,en
40.7747241,-73.9209547,es
14.98851203,102.10447146,th
45.21607593,-93.41496755,en
41.06588674,-80.05514881,en
-31.4129156,-64.2318856,en
-22.797214,-43.3249847,pt
6.4623897,100.1645717,tl
34.76744382,32.43196141,ru
19.45711,-70.71477,es
40.7063058,17.326474,en
-6.5045072,106.8077405,id
-29.95256424,-51.10796738,en
31.95922881,34.81433162,und
40.99176002,28.79087185,tr
24.57705298,46.77036501,ar
40.9304924,29.16788101,tr
-6.4502795,106.8531732,id
34.7429352,135.4640795,ja
8.2465326,-80.5606906,es
-3.13526246,-60.01251929,pt
55.6372943,37.5270873,ru
3.2060607,101.7057051,zh
15.14845798,120.58189717,tl
-8.1137581,-34.8940642,es
47.9263392,106.8791349,ru
39.9293623,32.8870701,tr
40.28213882,38.38982391,tr
-27.4146957,-65.5246195,es
35.23126693,137.07904833,ja
14.57120481,121.19012004,tl
45.5570624,9.0670111,it
42.79499253,-71.52418693,en
18.79812861,98.95166907,th
-29.16855382,-51.18002645,pt
50.72437234,-3.53152752,en
-22.8306466,-43.282649,pt
50.82467596,-0.13878147,en
48.97053687,2.19347309,fr
41.90464972,-83.3703127,en
-3.007424,104.7557,id
40.2493645,-3.7016075,es
19.44008319,-70.67103432,pt
-3.087213,-60.0514838,pt
8.2822298,-73.3772585,es
39.94800297,-75.23863036,is
34.7268587,-86.6827855,en
-34.6949472,-58.3128477,es
1.32685695,103.88821049,en
2.8192889,101.4416087,tl
35.01645788,-90.02596113,en
-22.8851896,-43.4200583,pt
3.12451217,101.77468291,id
20.2455889,41.4028939,ar
40.25528074,-79.85619341,und
-38.7005304,-62.2735645,es
-6.06064,106.11538,id
-9.57972967,-35.77865124,pt
3.1420739,101.7741116,id
-6.492066,108.17702,id
3.078334,101.5565781,id
-6.2313956,107.0333562,id
38.56500858,-121.42580824,en
36.5476612,-119.288177,en
-34.5929295,-58.3943787,es
36.945707,37.473667,tr
26.02472,56.08714,ar
42.02730171,-88.10632796,en
52.26297883,-0.84485869,en
23.6068012,58.2223476,ar
21.5026103,39.2474139,ar
49.4716268,11.066925,de
-27.0491144,-49.5385634,pt
18.5002098,-69.9061255,es
41.00201927,28.8590432,tr
-23.6664834,-46.5298964,pt
51.8957596,-8.4689596,en
56.7870832,60.5220914,ru
-6.24402,106.79035,id
-22.8984903,-47.0692226,pt
50.85887486,4.3886963,fr
40.2777787,-76.0451377,en
48.9848171,2.012188,und
10.3527287,123.9148548,en
41.01477393,28.93251657,tr
44.1845146,-77.3960294,en
10.1608899,-67.9680057,es
-27.3774822,-55.9366741,es
-7.28103,112.68206,id
38.45878705,27.12400874,und
-22.87255951,-43.12245011,pt
6.4311317,100.4225834,en
40.32841212,-76.75250407,en
-6.9139918,107.6832799,id
19.36599438,-99.25936544,es
42.9829963,-71.50459992,en
14.6426109,121.1095534,tl
2.9776368,101.7147686,id
-34.6573988,-58.5557137,pt
50.40310407,2.82630706,fr
-26.24794483,27.97534834,en
32.856628,-97.3226278,en
45.17200931,-93.35146373,en
40.44207426,-79.95602109,en
41.0073209,29.0944844,en
42.52505568,-83.79474558,und
48.43873157,-123.36385163,en
4.5389178,101.1308576,de
-2.5809054,-44.2043905,und
-37.7768233,-67.7090439,es
-7.7926866,110.364932,id
53.1353803,26.0257267,ru
3.19685523,101.77740297,en
40.6359455,-74.26589553,lv
17.6686823,100.1128775,th
40.52234909,-112.3054355,en
39.92770466,-75.32898288,en
41.7749626,-71.43597,en
53.551085,9.993682,de
43.2126805,-2.4124111,es
38.06071134,-78.91201682,en
-6.1297764,106.9012223,id
42.3414034,-71.10349033,en
36.0333268,129.3127782,ko
-8.36231048,-35.03198381,pt
39.32799362,-82.10101197,en
38.5164625,-121.4372814,en
13.617809,100.7565001,th
-6.34782,106.2458,id
41.35022272,-72.10653967,en
53.93856661,27.48656943,ru
14.6120059,120.9903337,en
5.9732215,116.0725267,en
43.44959057,-83.94296603,en
57.70892654,11.96556421,de
18.45938832,-69.94381771,es
19.52832321,-96.88131502,es
41.50873476,-73.09546358,en
40.30125168,-74.19674383,en
38.6753354,26.753517,tr
3.4188412,-76.5530738,es
56.97492554,24.14573859,lv
-2.5771831,-44.2067158,pt
20.0823359,41.4385701,ar
39.08713076,-76.88810789,en
8.97940173,-79.50954176,es
55.6642145,86.2774413,ru
40.777316,29.7161599,tr
-41.1310703,-71.3312097,es
-0.89831,100.41835,und
29.9602783,31.1005043,ar
43.8157355,-91.2319728,en
34.88401456,136.561617,ja
13.7643171,100.5368214,th
45.69917662,4.82909228,fr
38.37084324,-75.26050935,en
55.75821459,-4.27667676,en
-7.69228013,110.41615525,id
38.9895694,-1.8766235,es
0,0,en
36.21457541,-81.67671521,en
-22.7411293,-47.66070132,pt
45.58384595,5.26367107,fr
50.86388469,4.29822931,fr
44.27947996,-93.27577147,en
-34.6189571,-58.5709369,es
-23.5760153,-46.5499461,pt
-6.13031,106.62838,en
-33.43882698,-70.65183077,es
51.71537295,-5.03233147,en
-20.427864,-54.5567628,pt
41.01017768,28.65758172,tr
-34.5980906,-58.6381357,et
40.52914978,-74.29625238,en
36.30234462,-82.37174072,en
35.36799674,-96.95507021,en
42.33720071,-85.19387623,en
25.84328657,-80.29855937,pt
28.61813617,-81.46790742,en
37.8179504,138.9957044,ja
28.38758375,36.57247708,ar
52.28812293,-1.5685498,en
38.75842281,-121.30405044,en
32.8278457,-116.9531105,en
24.5935327,46.6546939,ar
40.3647034,-3.66871347,es
40.4203,-3.7058,es
39.0468497,-84.22792672,und
-7.57699,112.41583,id
30.1334906,31.3870853,ar
-32.0644157,-60.6290781,es
20.6789403,-103.3639925,en
40.81981888,-73.82478879,en
35.90368262,-79.06611241,en
-23.32629397,-45.72592678,en
43.44997915,-83.94345461,en
37.95825157,32.51415489,tr
43.00228417,-78.78547916,en
18.5783137,42.6955626,ar
27.81838711,-15.76398112,es
14.2762874,120.8727416,tl
28.6294062,77.0818909,en
-27.5424737,-49.1186243,pt
-3.07973741,-59.9739243,lv
51.56335287,-0.20475726,en
41.0698931,28.8932535,tr
26.58870439,50.04679479,ar
50.538289,5.4965379,id
-34.3623814,-58.775667,en
51.52981977,0.44411262,en
53.81709347,-1.57843248,en
37.2864435,-5.9147303,es
38.6368018,34.732664,tr
40.61772666,-79.15954943,en
39.93244327,-75.10146017,en
-29.8191193,-50.50880185,pt
36.72521672,139.72048457,ja
-22.88599742,-43.30835308,pt
39.9531702,-75.091479,en
13.8742633,-88.62851437,es
39.98616778,-75.25120144,en
40.4402622,-79.98881169,en
40.06237013,-77.51955337,en
16.40359971,99.51211531,th
34.69142498,135.45452169,ja
38.45406705,27.25098661,tr
37.14019527,-80.55273497,en
40.4267352,29.1578457,tr
35.71747631,139.98093187,ja
38.12702885,23.76472745,vi
-19.8157,-43.9542,pt
-18.7388519,-39.7520777,pt
53.3071593,83.5936993,ru
-16.3103077,-48.9525621,pt
41.0100728,28.8890793,tr
40.38001947,-111.86867494,en
29.34513474,47.67249381,ar
-29.923701,-51.1419123,pt
57.4708103,-2.0783401,en
33.8815003,-117.8879325,en
20.0717222,-98.3734013,es
6.3453558,-75.55841,bg
36.9973501,-120.0790266,und
10.4706141,-66.9663532,es
-6.1499003,106.8342439,en
-30.3333348,-54.3378913,pt
33.43830428,-112.39956432,en
14.65143984,100.00642614,th
35.5023953,139.36008583,ja
42.1379503,-72.6011853,en
9.1145428,-75.3964189,es
53.34144653,-7.60788288,en
40.69998147,-73.94046539,en
24.45217,39.58429,ar
40.51885803,-8.50000723,pt
39.8961663,32.7831979,tr
38.47218441,-90.32094528,pl
17.41493743,102.80250809,th
31.9692875,35.8376285,ar
40.9159393,-73.8939544,en
29.97857,40.189,ar
40.18508452,29.06558142,tr
16.87364428,99.14350442,th
41.71836572,-72.22230256,en
-20.12732754,-44.882646,und
-22.8879114,-43.5293446,pt
35.07059556,-89.68673146,en
7.9688016,-80.4310177,es
42.99576944,-71.45731115,en
30.1081324,-97.3115463,en
42.24984292,-83.62278708,en
-8.66272003,115.24028582,id
38.48640669,-123.05798182,en
-26.929335,-49.1338686,pt
40.93008565,29.12922159,tr
40.2230932,29.0094124,tr
-34.5606927,-58.5217915,es
35.21073396,-97.44113136,en
14.3867411,120.9715179,tl
42.34840766,-71.07383208,en
46.0481485,11.4625362,it
-6.98256,110.45162,id
59.92268647,30.34726881,ru
16.7589372,43.1802688,ar
-37.4732162,-73.3410245,es
39.90752166,-75.31163072,en
40.35947893,-111.78009493,en
41.54496443,-93.96884574,en
-34.8755812,-57.8597567,es
41.1197318,1.2458631,es
29.8114342,-95.4328793,en
-0.4955427,117.1266447,id
24.7509625,46.72527194,sl
51.3634948,-2.9276724,en
38.73987759,-76.67229112,en
3.1714116,101.7113876,id
-27.4692179,-58.8158411,es
33.77362074,-84.7559062,en
-35.8195439,-61.9073212,es
-29.1932413,-51.1962547,pt
50.46912,-3.53937,en
51.65097692,-0.5156533,en
51.06408893,3.70789268,nl
52.1082337,5.1459636,und
40.757737,30.3565066,tr
52.9393295,-1.1979711,en
43.03633066,-88.15712501,en
3.780026,-71.6253386,es
38.609522,27.0745002,tr
-23.46445912,-46.69301213,pt
34.74450303,135.47195295,ja
3.0237452,101.7038834,id
3.0775526,101.6038607,und
37.14003987,-121.61160651,pt
2.3671529,102.1861949,tl
39.68183218,-75.74416248,en
8.9516601,-79.542806,und
37.76121106,-122.41194818,en
5.53611,95.29462,id
21.29379109,-157.85333125,et
48.9948475,2.1498566,no
37.97649399,23.72510433,el
42.3207346,-83.0922502,en
41.0631212,28.9931862,tr
33.71049846,-117.85772724,es
52.47440667,-1.73310892,en
35.60048819,-77.36439475,nl
40.4197381,-111.77394991,pl
43.63945924,-79.39236069,en
33.07890771,-96.80917093,en
39.63445056,-79.95576731,en
41.02608084,29.1266184,et
39.31539068,-76.61218158,en
19.52831558,-96.8813136,es
1.0741561,104.1353548,id
3.05939633,101.45010545,en
38.26409067,-77.48901056,es
40.49710884,29.31177052,en
53.44081514,10.38528357,en
41.27652153,-95.82283756,en
1.4208936,103.8357672,en
57.1134556,61.4001375,ru
33.57950882,-83.832592,en
30.0101323,31.1922539,ar
39.9242602,32.9008245,tr
-34.6472113,-58.6992395,es
56.05761901,-3.43294447,en
43.50091405,4.97441019,ht
35.42975378,139.65351127,ja
50.48264306,-3.53507049,en
35.16524406,-78.8707655,en
39.63372801,-79.952347,en
46.03264058,8.93226908,it
37.535992,126.8248925,ko
39.29262254,-76.63837678,en
14.5253867,121.0132492,tl
31.9660634,34.8252996,he
28.4804479,-81.3310199,en
40.902293,29.17129699,tr
29.97005389,31.28340449,en
39.7717594,37.0601118,tr
51.50319878,5.31687,nl
35.1850806,128.691997,ko
18.14290831,-94.50303562,sk
27.391948,79.5795519,en
10.98395923,-74.78351625,und
0.2568157,-78.2459131,es
34.07219726,-118.31876198,en
37.59845466,-81.38112953,en
45.5062141,8.8175327,it
26.4101962,50.0010215,ar
5.9739784,116.0696881,id
1.3515801,103.8693378,en
53.75554583,-0.73826005,en
13.80668604,100.62802931,th
-2.96806392,104.74545079,id
-2.5808928,-44.2044007,und
40.22092481,28.91395452,tr
32.66842,-96.9423807,en
1.83189,99.08388,en
2.93908916,101.71131286,id
10.4814486,-66.911833,es
-6.8073587,108.6233485,id
35.02930813,-78.89765519,en
51.0316975,4.0961866,en
-3.1414183,-60.0147066,pt
41.32397499,36.29850821,tr
40.01500983,-75.78454232,en
-34.8499791,-58.0750995,es
-31.40035599,91.26418771,et
54.55473038,-3.58309787,en
39.77767195,30.51645756,tr
-38.57428957,-58.72534742,es
36.87058947,-83.89052566,en
56.6595742,23.7578748,lv
17.99480433,-94.58251706,es
31.49760218,-96.08056731,en
45.53264903,-122.52829269,en
26.4089837,50.0175695,ar
-26.83774517,-65.21311465,es
51.9126303,5.5668998,nl
54.57348606,-1.23172882,en
-31.36569925,-64.19992775,es
23.0547957,72.5337416,en
35.8133452,-83.5795452,en
24.7144755,46.6299017,ar
-15.8537382,-48.1173309,pt
-34.7628797,-58.2739752,es
33.79329062,-84.23732004,tl
60.34055828,5.19485369,no
-23.1185899,-45.71100365,pt
13.83152339,100.59897272,th
-15.80718749,-48.06319652,en
13.79609219,100.57744548,th
25.40204436,51.4430019,ar
-22.7401349,-45.11319646,pt
53.99137433,-1.54269689,en
-30.0216723,-51.1048803,pt
-22.7422046,-47.6242983,pt
34.1173794,-117.37242982,en
33.66441966,-117.64525886,en
3.257894,101.7327583,id
2.97570946,101.48210833,tl
23.13657522,113.32577535,ja
48.9463632,2.3514581,fr
-6.9169258,106.9146992,id
39.9922993,32.5856412,tr
35.52205,-97.54104,en
21.29695205,40.389745,ar
54.87776421,-1.43540341,en
39.6124359,26.9493936,tr
-10.93823494,-37.0646055,pt
42.16225678,-71.358605,en
40.990726,29.024572,tr
-5.1141185,119.5140373,id
4.5389178,101.1308576,tl
26.3854469,43.9328081,ar
-23.4767459,-46.6939814,pt
18.7117317,98.957358,th
-6.9332682,107.7768265,id
32.8155944,-96.6597099,en
11.0004423,-74.8030766,es
-23.500222,-46.735091,pt
11.58347,122.7536189,en
40.65532997,-73.93429387,en
35.98495674,-78.51516071,en
32.583502,74.0848873,en
42.91694153,-78.79907066,en
33.1974148,-97.1340363,pl
-22.9211396,-43.4160738,pt
-1.6283239,103.5899403,de
-0.07044,109.36871,id
-33.57662,-70.60149,hu
11.0207782,-74.8101547,es
-26.82253193,-65.20401713,tl
53.41339343,-2.97029111,en
41.82478582,-71.48872979,en
37.236334,-5.1025544,es
1.5580154,103.7861813,en
21.80264,39.15225,ar
40.4604218,-78.60381787,en
51.49746983,-0.19831106,en
3.46996,103.39501,id
19.41767502,-99.1631403,es
31.50212298,-96.08324493,en
37.12121403,-93.32799962,en
8.10217716,-63.53462194,es
30.48560499,-92.40436829,en
38.6093734,27.4260692,tr
53.06019826,-2.50755343,en
-27.4374273,-48.4088768,pt
-33.05592567,-71.62100726,es
29.286449,48.0496228,ar
30.33534818,-97.76034081,en
14.6062024,-60.8874022,fr
55.7424039,49.1942785,ru
49.94046022,1.93340788,fr
28.75203936,-81.35218264,en
41.091255,29.060572,tr
52.45536098,-1.71192333,und
13.6827867,100.5273055,th
33.15672755,-96.93798838,en
59.32495826,18.07096481,sv
48.9270874,2.3018636,pt
54.63025484,-1.33079485,en
42.29041852,-88.86360628,en
33.3224881,-111.9715261,en
18.1346577,42.2686164,ar
11.0025127,-74.8002312,es
-42.8064345,-65.0424263,es
40.4681589,0.4706678,es
3.0250997,101.5276556,id
39.70268926,-86.11637411,en
39.81760842,-75.54734689,en
-6.8664011,107.5859709,id
40.2295953,-3.7529858,es
40.7569444,-73.9869583,es
16.48203635,99.53876273,th
-6.22918,106.84678,id
-6.19486,106.87132,id
41.1056045,29.0260159,tr
38.79728539,-77.62762887,en
50.50223286,30.44905021,ru
1.4973199,103.7384211,tr
40.49575426,-74.52532339,en
40.00674893,-83.20176739,en
-23.4775098,-46.6619241,vi
-23.0243531,-43.47720964,ht
10.2967707,123.9505021,en
-6.21303941,106.58510982,id
28.4342167,36.5382098,ar
36.22803672,-86.28667063,en
37.76418577,29.08671849,tr
33.37516704,44.29202728,ar
35.7057303,-77.9954484,en
39.66745535,16.2996339,it
39.59979554,27.01051058,tr
32.5370528,-97.3536516,en
-6.1588839,106.8387686,en
42.25766067,-71.1199173,es
53.38119672,-6.59938905,de
43.5831911,-84.77545172,en
40.9665564,28.803013,tr
-22.9924319,-43.6067761,pt
52.28930466,-1.5861953,en
17.692929,103.2625347,th
41.47057902,-87.30513797,en
39.3259844,-82.1071286,en
-34.8891974,-58.5529015,es
-23.3203071,-51.3698524,pt
40.4183915,-4.503866,es
55.97639228,37.14488914,ru
22.296874,114.170555,en
20.4366356,44.7827853,ar
39.83957761,32.69986095,tr
3.1653479,101.70362592,en
14.6055184,120.9940273,en
39.7937704,30.5091356,tr
39.66622836,27.90376265,tr
39.96158671,-79.77069813,en
52.4448961,-1.93207854,en
3.0024769,101.7774357,id
-34.6088562,-58.375415,es
13.6312078,100.5984936,th
59.31326982,18.09305197,en
3.0976939,103.0860481,id
-6.163499,106.9101592,tr
53.45885615,-2.75726091,en
-22.416897,-46.978166,pt
37.6817931,-1.685584,es
36.51840009,-87.3058687,en
52.40582095,-1.50378827,en
27.74463597,85.33161583,en
21.3909367,39.4416971,ar
7.09169,-73.1262433,es
54.87005789,-1.47594294,en
28.0997,-15.4134,en
5.6249964,100.4973352,id
40.3126554,-75.15041362,und
24.3207878,54.6236163,ar
-23.4962804,-47.4407228,pt
0.9149,108.99119,pt
55.70934373,13.17003024,sv
41.17314838,-73.1874714,en
33.7191384,-78.91205175,en
51.86286116,5.76230841,nl
41.24819227,-96.07500655,en
-5.1340427,119.4965305,id
57.13357332,65.56196265,ru
38.80998772,-77.12977138,en
-23.55392986,-46.54688442,en
-30.1260335,-51.3518757,pt
44.14567112,-93.99188185,en
41.52093853,-81.55163996,en
50.38042042,3.0736223,fr
55.16675618,61.44320513,ru
34.48287334,-91.56066117,en
35.63744258,139.41218717,ja
-22.1537297,-43.2797702,pt
51.6100986,46.1872013,ru
42.594095,-5.5859287,es
19.4309242,-99.1174356,es
39.6229,-75.74786,es
52.62367024,-1.1407584,id
18.47476454,-69.91280079,en
36.6217432,-4.5058943,es
50.0737381,8.495421,tr
28.62859613,-81.42240403,en
-6.2104202,106.9675919,en
42.25208985,-70.99196611,en
-23.6063157,-46.5716015,pt
34.74765007,-87.62094407,en
19.3818937,-99.18161,es
27.78588398,-82.66240554,en
18.2934847,99.4818392,th
4.57065754,101.12962305,id
16.42083902,102.82197112,th
-0.2086095,-78.487191,es
47.04088361,21.90386518,pt
39.8627523,32.8351347,tr
29.1080886,48.1233138,ar
37.2786323,-6.8368551,es
56.81687249,-5.11338517,en
50.88751676,4.31736452,fr
25.34674222,49.55181035,ar
33.44008869,-112.34217572,und
14.6135142,120.9724995,tl
50.91551225,-1.34873356,en
38.2410767,-3.0573417,es
-24.8034442,-65.4248476,es
-21.7745364,-43.3753464,pt
42.33441629,-85.56388319,en
38.07080345,-97.91999075,en
28.4342167,36.5382095,ar
-0.51018419,117.16733939,id
-7.8061861,110.3697096,id
29.145148,48.0923006,ar
41.1734718,-112.00119043,en
